"stats.bias","stats.MSPE","stats.RMSPE","stats.RAV","cv_predict","se.fit"
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.84538686258101,0.00519987128917974
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.79146073915608,0.00505593139750096
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.81988032525686,0.00526510075892855
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.33444100531117,0.0053500827551012
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,6.83286396251509,0.00614078398392911
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,2.87709015583002,0.00543762710374618
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,4.61218889132339,0.00554383956088651
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.62833327216707,0.00503858729612859
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.10223149981459,0.00512411264029604
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.79329876991929,0.00505214725695358
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,2.4343202843637,0.00518960307194543
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.51932207789622,0.00510182826649583
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,2.45873848129797,0.00511063426323827
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.66546165534271,0.00530091608464175
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.63954353770846,0.00510663992779915
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,2.1288687535961,0.00512198051298546
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,2.08019216662724,0.0051599110583539
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,2.61926177895896,0.00552552740022589
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.50209312731515,0.00517736377741989
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.86108734057572,0.0052121628457407
